Data	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)
14-nov-2013	1,7	1,2	3	3,4	4,2	3,7	4,2	4,1	3,8	4,8	5,4	5,5	5,4	6,3	6,4	7	7,2	7,7	10,3	8,7	7,7	8,3	7,8	7,6
15-nov-2013	9,3	9,6	8,9	10,2	9,2	10,5	7,8	7,4	6	6,7	7	6,5	8,6	7,4	5,9	7,4	7,5	8,1	8,6	8,4	7,6	6,7	2,9	2
16-nov-2013	0,2	1	3,7	3,7	6,1	3,8	2,7	1,6	2	2,5	4,7	6	6,5	5,2	6,4	6,7	6,5	6,8	7,5	8	8,2	7,4	6,6	2
17-nov-2013	2,2	0	0,7	0,5	0	0,7	0	0	0	0,4	0	2,4	2,7	3,9	4,1	5	6,1	6,4	7,2	7,6	7,6	8,7	8,2	7,7
18-nov-2013	7,8	7,5	7,9	8,7	8	9	8,6	7,8	7,6	7,8	8,5	7,4	8,8	8,8	9	9,1	8,3	7,6	7,6	7,2	7,4	6,6	6,1	7,7
19-nov-2013	6,9	7,7	6,7	6,4	6,2	6,6	5,2	6	5,2	4,3	4,6	4,7	4,6	4,9	5,1	4,4	4,8	4,6	4,2	4,3	4,5	4,6	5,7	5,7
20-nov-2013	5,6	5,7	5,3	3,1	3,4	2,7	3,1	2,3	0,1	0,6	3	2,3	4,4	5	5,3	5,9	5,6	3,9	4,7	4,8	4,1	3,3	4,2	4,1
21-nov-2013	2,7	2,6	0	0	0,4	1,5	1,7	3,1	2,6	0,6	2,9	3	3,6	4,6	4,3	3,1	4,4	3,6	3,6	4,8	5,2	5,2	3,8	4,5
22-nov-2013	3,4	4,2	3,8	4,2	4,9	2,2	3,5	2,3	2,6	3,1	5,2	6,1	5,1	4,1	4	4,1	5,2	4,8	5,1	4,1	4,3	4,8	4	5,2
23-nov-2013	4,6	6,5	7,4	8,7	9,1	9,6	9,9	9,3	8,9	7,6	8,3	8	7,3	6,9	7	7,4	7,6	8,5	8,8	9	8,6	10,2	10,1	9,8
24-nov-2013	9,8	10,6	9,6	8,1	7,9	8,1	7,5	7,9	7,2	6,5	7	7	7	7,1	6,9	8,6	8,3	9,5	10,7	10	10,7	10,7	9,2	8,9
25-nov-2013	8,9	8,8	7,8	7,6	7,2	9,1	8,9	9	6,3	5,5	7	7,2	6,8	7,3	7,7	7,8	8	8,1	7,6	7,7	6,6	7,9	6,7	8,7
26-nov-2013	5,7	6	5,1	5	4,6	5,3	5,8	6,5	6,2	6,9	5,8	5,5	4,4	3,4	3,9	4,5	4,3	4,5	5	4,6	4,8	6,4	5,1	5,5
27-nov-2013	5	5,7	4,9	6,7	6	5	7,5	6,9	6,3	6,5	5,4	5,9	6,7	6,1	5,8	4,6	5,5	5,4	5,7	6,1	5	5,1	5,9	7,1
28-nov-2013	5	1,8	0,8	2,2	2,6	2,5	2,1	4,2	4,9	3,2	2,9	3,7	4,6	3,9	4,1	3,4	4,2	4,3	4,1	3,3	3,7	3,2	2,2	2,5
29-nov-2013	1,7	0	1,6	1,9	1,7	0	1,2	2,6	0	1,6	2	1,7	2,1	2,5	3,7	3,4	3,4	3,8	4,1	3,9	3,5	3,5	4,3	4,2
30-nov-2013	3,7	3,7	3,9	4,6	4,4	5,6	5,3	6,7	6,5	5,5	6,1	7	5,7	5	6,2	7,3	6,2	7	6,1	7	8,8	7,3	7,7	7,5
01-dez-2013	6,8	7,1	7	6,4	6,6	6,6	6,1	6,5	6,3	5,9	6,4	6,9	6,7	7,4	8,6	9,1	9,6	10,4	8,9	9,2	8,5	7,9	6,5	6,6
02-dez-2013	6,9	7,6	7,2	8,5	7	7,7	6,2	6,5	4	4,6	4	2,8	2,9	1,7	0,4	1,5	2,7	1,7	4,4	2,1	1,3	2,1	1,6	0
03-dez-2013	0	0	0	0	0	0,1	0	0	0,1	1,8	2,5	4	4,9	5,5	5,1	7,8	10,9	10	9,1	7,7	6,5	5,7	5	4,6
04-dez-2013	3,5	2	0,9	0	0	0	1,4	2,7	3,2	3,7	4,6	5,6	4,5	5,2	5,2	4,2	4,1	4,4	4,4	4,8	4,3	3,9	3,9	4,6
05-dez-2013	5,1	4,7	3,9	4,1	3,3	5,2	5,8	1	1,5	3,3	2,5	2,8	2,6	3,9	4,7	4,8	7,8	7,8	6,7	5,7	5,2	3,9	2,6	1,6
06-dez-2013	0,7	0	1,1	2	1,9	1,3	1,3	1,6	1,8	2,7	2,7	4,9	4,9	6	5,3	3,8	4,1	3,7	3,3	3,3	2,8	2,6	3,5	2,8
07-dez-2013	3,5	3,4	3,4	3,9	4,4	4,5	4,5	4	3,9	3,6	3,2	2,9	3,3	3,8	4,2	4,2	4	4,3	5	5,5	5,3	5,4	5,6	6,5
08-dez-2013	6,7	7,1	5,1	4,6	5	4,8	5,3	4,8	5,1	3,8	5	5	4,7	3,9	4	4,4	5,1	4,4	4,2	3,8	4,3	4,3	4,1	3,9
09-dez-2013	3,6	3,9	3,9	3,6	3,6	3,4	3,4	2,8	0,8	2,2	2,2	3,1	3,1	2,8	3,2	3,2	4	1,2	2,4	1,9	1,3	4,3	1,9	0,9
10-dez-2013	3,2	2,1	1,9	0,1	0,5	2,1	4,9	2,7	2,9	3,9	4,1	5,3	6,1	6,3	5,7	5	4,9	5,1	6,2	6,3	5,9	5,8	6,5	6,1
11-dez-2013	6,4	6,6	7,8	9,1	7,7	8,3	7,4	6,7	6,8	8	7,9	6,4	6,1	5,1	NULL	5,2	5,6	5,6	5,9	6,5	6,5	7,3	7,5	8,1
12-dez-2013	8,3	9,3	9,3	10,2	9,3	8,3	7,8	5,1	4,8	5,9	6,3	6,6	8,1	7,6	8	7,8	7,8	9,1	9	9,6	10,4	9,7	9,2	10
13-dez-2013	10	9,4	9,8	10,3	9,8	8,3	7,9	7,8	9,2	8,7	8,9	8,1	7,1	7,1	7,4	7,6	7,5	7,6	7,7	7,4	7,9	8,3	7,5	7,6
14-dez-2013	7,3	8,1	7,6	7,1	6,3	3,4	3,6	4,8	3,1	3,8	2,1	3,7	3,6	4,4	5,9	5,5	6,1	5,4	5,5	5,1	5,1	5,3	5,7	5,8
15-dez-2013	5,8	5,6	5,3	6,8	6,2	5,2	4,8	4	4,1	4,1	3,6	3,8	3,8	3,5	3,3	4,1	4,8	5,2	4,6	4,8	4,9	4,8	5,5	5,8
16-dez-2013	5,2	5,4	6,1	6,1	6,4	5,8	4,7	4,9	4,4	2,7	3,8	3,6	3,9	4,5	4,6	4,7	4,7	5,1	5,2	6	5,5	4,8	5,9	5,6
17-dez-2013	5,5	5,9	5,1	6,2	6,1	5,4	4,9	3,8	3,6	5	4,8	4,6	5	5,4	5,5	6,4	6,8	6,9	7,4	7,8	8,1	8	6,8	7,9
18-dez-2013	8,1	8,2	9	7,2	6,3	6,1	6	6,1	6	5,6	5,7	5,4	4,7	5,2	5,2	5,5	5,7	5,4	5,6	6	5,7	5,7	4,8	6
19-dez-2013	4,8	5,4	5,6	5,1	5,7	4,3	3,2	2,6	2,8	3,4	3,8	4	3,9	5	4,4	5,9	7,2	7,7	7,8	7,9	8,3	8	7,2	7,7
20-dez-2013	7,5	6,9	7,2	6,4	6,7	6,4	7	6,6	6	5,8	4,9	4,5	4	5,6	5,7	5,4	5,9	5,6	5,6	5,9	6,4	5,4	5,7	5,6
21-dez-2013	5,6	5,5	6,8	6,9	5,3	5,1	6	4,9	3,9	4,2	4,1	4,8	3,1	2,7	3,8	3,9	4,3	5,1	5,1	7	5,6	6,5	6	6,2
22-dez-2013	7,3	7,1	7,1	6,3	6,2	6,5	4,8	4,1	2,8	3,7	4,4	5,1	4,1	3,4	4,6	5,8	5,5	5,5	5,4	5,6	5,2	5,4	6,8	5,3
23-dez-2013	5,4	4,7	6,2	4,9	8	6,1	4,2	5,5	4,7	6	3,4	3	3,4	3,1	4,9	4,5	2,9	5,2	5	4,4	4,9	5,1	5,3	5,2
24-dez-2013	5,1	4,1	5	5,7	2,5	4	2,3	3,1	1,3	4	2,3	2,3	3,2	2,5	2,8	3,9	3,9	4	4,6	5	4,8	5,8	5,6	5,6
25-dez-2013	6,7	7,1	6,5	6,3	6,4	5,7	5,7	5,6	5,3	4,6	4,4	5,3	5,3	5,2	5,7	5,3	6	6,5	5,4	5,2	5,7	5,4	6	5,6
26-dez-2013	6,1	5,4	6,3	5,9	6,7	5,3	5,2	5,1	4,8	4,6	5,1	4,9	4,5	4,7	3,9	4,4	4,2	3,9	4	4,3	4,3	4,1	4,1	4,7
27-dez-2013	4	4,3	4,3	4,8	4,3	4,5	4,7	3,8	3,5	3,8	2,1	2,7	3,2	3,4	3,6	4	3,8	5,1	4,4	5,1	4,3	3	4,8	3,5
28-dez-2013	3,2	2,1	4,1	1,1	1,3	0	1,4	2,2	2,5	0,4	1,4	1,7	2,3	2,9	4,7	4,6	3,7	2,3	3,3	3,4	3,2	4,4	4	4,8
29-dez-2013	4,4	4,7	4,6	3,7	3,5	3,1	3,7	5,2	4,9	3,8	3,5	3,4	3,2	2,7	3,1	3,9	4,4	4,5	5,1	4,6	3,8	3,9	3,3	3,8
30-dez-2013	3,6	3,6	2,5	1	0	0	2,3	4,5	4	4,3	1,9	3,3	3,2	2,8	4,1	4,4	5	4,9	4,5	4,8	6,4	5,1	3,8	2,9
31-dez-2013	1,8	2,5	0	1,9	0,6	1,5	1,1	3,3	2,5	0,1	0	1,4	1,1	1,9	4,8	4,4	8	4	0	2,5	1,4	0	2,3	2,5
01-jan-2014	2,5	1,9	1,2	0,4	0	0	0	0	0	0	2,4	0,3	1,5	1,8	2,5	2,5	2,8	3,4	4,4	4,3	4	3,6	3,7	3,4
02-jan-2014	3,5	4,1	4,5	4,6	5,4	5,8	4,7	3,5	4,8	5,7	4,7	5	4,4	5,2	5	4,8	5,7	4,7	5,3	5,1	5	6	2,8	0
03-jan-2014	0,8	6,5	3,9	3,4	3,1	2,2	5,2	6,1	4,3	3,3	3,2	2,7	2,4	3	2,8	2,2	4,8	5,4	6,2	3,1	4,3	3,8	1,5	2
04-jan-2014	4,3	3,6	3,4	3,4	2,7	2,6	2,5	2,1	2,7	2,9	2,9	3,7	3,8	4,1	3,5	3,9	5,1	5,2	5,7	6,1	6,5	7,5	6,5	6,5
05-jan-2014	7,2	7,1	6,6	6,8	5,8	4,6	4,3	3	1,9	1,9	2,4	3,2	4,3	4,6	4,3	4,4	4,5	4,5	4,8	4	3,9	4,1	3,4	3,3
06-jan-2014	3,3	4,8	5,5	5	5	5,3	5,6	3,3	2,6	2,8	2,9	3,2	4,4	5	6	6,8	7,1	7,3	7,9	8,3	9,6	8,5	9,3	8,2
07-jan-2014	8,3	8,8	9,3	8,6	8,9	8,9	8,7	7,8	6,1	6	5,3	5,5	5,6	5,5	5,1	4,7	4,5	4,1	5,1	5,1	5,4	6,4	6,4	6,1
08-jan-2014	7,4	5,2	4,3	4,6	4,1	3,5	2,1	4,5	0	2	3,9	0,9	4,6	6,1	4,9	4,7	4,3	4	3,6	3,3	2,4	1,6	1,1	1,5
09-jan-2014	2,4	2,9	2	1	1,4	0	0	0	0	0	2,2	2,7	2	3,2	4,8	5,8	5,8	6	6,5	7,2	6,4	5,8	5,6	5
10-jan-2014	6,7	6	7	7,3	5,2	5,1	4,8	2,2	2,7	1,4	1,3	1,3	1,3	1,7	5,2	3	3	3,2	6	4	7,7	1	0,2	0
11-jan-2014	3,5	2,3	1,4	2,3	3,4	0	0,5	2,7	0,7	0	0	0	1,2	0,7	3,3	3,1	2,6	2,1	3,8	2,7	4	5,3	1,9	2,2
12-jan-2014	0	0	1,8	0	4,2	3,3	5,6	2,9	0,4	0	0	1,5	1,2	1	0,1	0,1	1	2,5	2	0,5	4,4	4,5	3	4,1
13-jan-2014	4,5	4,5	6,5	6,3	7,3	5	4,4	3,9	3,1	3,5	2,3	2	1,4	3,7	1,9	1,7	2,1	3	3,9	3,3	2,3	1,5	0	1,4
14-jan-2014	0,5	1	0	0,2	0,9	2,2	2,4	0	0,5	0,3	1,1	2	2,7	3,2	3,7	4,5	3,7	3,9	3,8	3,6	2,4	2,1	1,6	2,4
15-jan-2014	2,4	0,2	0	0	0,6	1,9	1,4	2	2,1	2,4	2,9	2,2	3	2,9	4,3	5	4,7	4,9	5,4	3,9	3,6	3,9	3,7	2,5
16-jan-2014	1,8	1,5	0,6	0	0	0	0	0	1,9	0,1	0,7	1,3	0,4	2,5	3,3	3,6	3,5	3,9	4,2	3,6	3,6	4	4,3	5
17-jan-2014	5,3	5,6	5,4	5	3	4,9	5,3	3,2	1,8	1,3	1	1,6	3,6	3,8	4,3	5,2	5,6	5,6	5,9	5,3	5,6	5,7	5	5,6
18-jan-2014	6,9	7,3	7,1	7,7	7	6,9	6,4	7	4,2	2	2,1	5	3,9	4,2	4,2	4,5	5,8	5,6	5,3	4,9	4,9	5,6	4,8	6,1
19-jan-2014	6,7	7	6,8	6	5,4	4,1	5,5	3,6	3,7	1,1	0,8	1,7	3	1,8	2,9	3,3	2,9	3,6	4,1	4,4	3,9	3,3	3,7	3,6
20-jan-2014	3,3	3,2	3,2	3,4	3,7	3,4	3,4	2,7	2,3	2	1,2	3,2	3,3	4,3	3,7	3,8	4	4,2	4,5	4,2	5,2	5,9	4,9	5,6
21-jan-2014	7	7,8	8,3	9,6	6,8	8,9	9,7	8,1	8,7	5,7	6,8	5,8	5,3	4,7	5,1	5,3	4,9	5,2	4,6	4,7	5,4	4,2	4,7	4,7
22-jan-2014	4,5	4,5	4,5	4,2	3,7	3,4	2,4	0	0	0,8	2,8	2,2	2,5	2,6	3,8	1,7	2,8	2,8	2,6	3,9	2	3,1	2,4	0,9
23-jan-2014	4,1	3,3	2,4	2,3	1,6	2,4	2,8	2,8	3,3	4,6	3,7	3,8	3,5	3,5	3,7	4,5	4,9	4,4	4,2	4,1	4,2	4	4,5	3
24-jan-2014	2,2	2	5,5	3,9	3,2	4,9	4,1	3,7	1,4	0,5	0	0,4	4,2	5,3	5,3	5,2	5,2	5,8	4,4	3,6	6,2	2,1	1,4	0,4
25-jan-2014	1,2	9,1	3,5	3,9	2,8	4	5,9	7,7	7,9	9	7,9	6,2	6,8	5	4,7	6	5,9	3,8	5,2	4,8	5,6	6,2	7,1	7,2
26-jan-2014	7,3	7,2	7,4	5,3	8,1	8,4	9,5	10,2	9	7,6	5,8	9,2	6,9	9,6	8,7	8,5	5,7	7,8	6,5	7,7	8,5	9,4	8,7	8,6
27-jan-2014	7,4	6,8	4,9	4,4	3,3	3,1	4,4	5,1	4,5	5,4	5,2	4,5	5,6	4,7	4,1	3,9	4,5	4,8	4,7	4,3	5	4,1	4,1	3,5
28-jan-2014	0	1,7	4,6	4,8	1	2,8	3,3	3,8	3	3,2	3,7	3,9	4,6	4,2	4,5	4,5	5	4,4	3,7	5,1	3,6	1,8	2,5	2,2
29-jan-2014	1,6	4,3	2,4	0,9	0,4	2,6	3,7	4,2	2,7	0	2,1	1,7	2,3	1,9	2,6	3	2,7	3,6	4,1	4,2	2,2	1,9	1,9	4,2
30-jan-2014	4,7	0,8	0,6	0,2	0	0	0,3	0,9	0,9	0,6	3,1	3,7	3,7	3,8	4,7	5,5	6,1	5,6	5,2	4,5	4,6	4,1	8,2	0,8
31-jan-2014	3,3	1,6	2,5	0	0,4	0,8	0	0	0	0	0,5	1,3	2,7	3,5	3,9	4	3,1	3,2	2,4	3,1	1,5	1,9	5,8	3,7
01-fev-2014	2,8	4	3,7	0,7	0	0,5	0,6	0	0	0,8	0,9	1,2	1,7	2,2	2,1	2,4	2,7	3,1	3,5	5,1	4,3	3,9	2,5	3,2
02-fev-2014	2,9	3,5	2	3,2	1,7	4,9	4,4	1,5	1,9	2,2	3,1	4,7	5,2	6,1	5,3	5,1	4,7	4,7	4,8	4,8	5,9	5,1	6,1	5,9
03-fev-2014	4	4,7	4,1	3,3	3,3	1,9	1,7	2,2	1,5	1,7	2,6	5,2	5,5	4,9	3,3	4,9	4,6	4,4	3,5	3,9	4	2,5	3,8	3,5
04-fev-2014	4,3	1,3	2,9	1,7	0,8	3,2	2,9	1,3	0	2,3	2	2,8	2,3	2	2,9	3,6	3,6	4,2	4,2	3,6	4,5	4,1	2,3	0
05-fev-2014	2,7	2,4	2	1,2	2,2	4,2	3,5	2,7	3,3	4,6	5,2	4,1	4,4	4,8	4,5	5,5	5,1	4,8	5,6	5,9	6,1	5,8	5,3	5,2
06-fev-2014	4,6	5,8	4,4	4	3,8	4,2	3,7	2,9	4,7	3,3	1,2	2,3	3,9	3,9	4,1	5,1	4,2	4,5	4,4	5,1	3,6	4	3,8	3
07-fev-2014	2,1	2,4	4	1,9	2,8	2,2	1	1,5	2,8	0	0	1,2	3,3	4,1	4,8	3,6	3,7	3,6	4,9	4,3	4,4	4,1	4	3,9
08-fev-2014	4,2	3,6	3,4	4,3	3,6	2,1	0,2	3,2	0	0	1,7	5,2	8,2	8,3	9,2	8	8,3	5,4	6,7	6,8	4,3	4,6	1,6	1,9
09-fev-2014	2,3	3,3	3,2	3,1	2,4	2,1	0,1	0,9	0,8	2,3	2,3	1,3	2	2,1	2,2	2,5	2,7	4,3	4,4	4	3,3	3,4	2,5	1,9
10-fev-2014	0	0,3	0,9	0,4	0	0	0	1,1	0,1	0	0,9	2,1	1,3	1,9	2,2	3,1	3,3	2,7	3,4	4,1	4,6	4,6	5,2	5
11-fev-2014	0,5	4,2	1,7	1,3	0	2	4,4	5	4,7	5,3	5,2	7,7	7,2	7	7,4	6,6	7,1	6,6	7	7	6,3	6,7	6,6	6,1
12-fev-2014	5,9	5,6	5,1	4,6	4,1	3,9	3	2,9	0,3	0	0,9	1,4	0,8	2,1	3,3	2,4	2,9	4,6	3,8	3,5	3,3	8	5,2	5,3
13-fev-2014	2,9	4	0	2,1	1,9	4,7	3,3	0	0	0	0	1,1	0	2,5	3,2	6,4	8,5	10,7	10,7	12,3	12,3	11,7	10,1	11,2
14-fev-2014	12,7	12,3	7,6	9,9	9,3	12	11	10,1	10,4	10,5	10,3	10	8,3	8,6	8	7,7	8,2	7,4	7	8,8	9,4	10,3	8,8	9,6
15-fev-2014	10,2	11	8	7,6	11,6	11,2	13,1	10,9	11	11	11,4	11,9	11,9	10,6	12,2	8,9	9,3	11,9	8,1	9,8	10,7	10,8	10,9	11,6
16-fev-2014	10,3	11,6	11,8	10,7	11,2	9,9	11,4	11,2	10,5	11	11,3	10,3	9,8	10,1	10,8	10,6	11	9,6	9,4	10	11	11,4	12,1	11,1
17-fev-2014	10	11,5	10,1	9,9	10,5	11,4	10,8	11	10,4	9,4	10,3	9,1	7,9	7	5,9	7,6	8	9,9	9,8	9,4	8,9	8,2	10,1	11
18-fev-2014	10,7	9,7	10,1	11	9,7	9,8	10,8	10,6	11,6	11,2	10,5	8,2	8,6	8	8,6	8	8,9	9,4	9,1	10,2	9,2	10,2	10,8	11,3
19-fev-2014	12,2	11,2	10,5	10,8	6,5	9,5	8	8,2	4,3	4,1	4,3	5,4	5,8	7,8	8,1	8,1	9,1	10	11,1	11,2	10,8	10,5	10,5	8,7
20-fev-2014	9,7	9,3	8,6	9,9	8,9	8,4	7,5	8,2	9	8,1	3,4	8,1	6,7	6,5	5,9	5	4,5	3,5	3,2	3,2	2,4	1,9	2,5	2,8
21-fev-2014	3,4	3,4	4,3	4,4	3,9	2,2	2,9	3,6	3,7	2,8	2,7	2	3	2,8	3,1	4	3,6	4,7	3,6	4,6	2,6	2,4	1	2,9
22-fev-2014	2,6	1,5	3	2	1	0,3	0,1	1,3	0	0	0	0,1	1,2	2,1	2,4	3,7	3,3	4,1	4,2	4,8	2,7	0	1,2	2,3
23-fev-2014	0,1	0	1,4	2,9	2,7	0,5	0,1	6,2	1,2	0,8	1,6	2,6	2,5	3	3,8	4,1	5,3	7	5,1	0,1	0,4	3,7	0,3	4,4
24-fev-2014	3,6	3,9	3,6	1,2	0	0	0,4	0	0	0	0	0	2	3,2	4,1	4,1	2,7	3,9	4,4	3,4	3,2	2,4	2	2,1
25-fev-2014	0,8	0	0,6	0,8	0	1,9	0,5	0	0	0	0	0	0,8	1,9	2,4	4	4,8	4,3	4,3	4,7	3,9	3,6	2,4	3
26-fev-2014	4	2,4	1,8	3,5	2,6	2,1	2	0,5	0	2,8	0,8	1,6	2,8	3,9	3,7	5,3	4,4	5,8	6,4	5,5	5,1	4,6	5,9	5,6
27-fev-2014	6,9	8,7	8,7	9,6	10,3	10,4	10,7	7,7	3	11,1	11,9	5,2	5,3	4,8	5,2	5,4	4,9	5	7	6,1	4,5	3,8	2,9	2,6
28-fev-2014	2,3	2,7	2,3	2,8	3,7	3,8	3,4	3,7	3	2,3	2,9	4,8	4,5	6,3	6,4	4,8	4,6	4,9	5,2	4,7	4,4	4,6	4,8	2,8
01-mar-2014	1,3	0,4	1,9	2,6	1,7	2	2	1,1	3	2,6	3,2	4,3	5,3	6,9	5,4	5,7	7,7	6,5	6	5,8	4,7	4,5	2,8	2
02-mar-2014	2,9	1,5	1,8	2	1	2	0	0	1,3	0	2,2	2,7	2,8	2,3	2,3	2,7	4,3	3,3	4,4	4,5	4,1	3,7	3,7	3,7
03-mar-2014	3,6	5,3	6,3	5,5	5,2	5,4	6,3	6,2	6,1	1,8	3,5	6,3	5,2	4,8	4,8	6,4	6,3	8,5	8,3	9,5	10,8	9,8	9	10,1
04-mar-2014	8,8	9,6	8,4	8,4	8	6,7	6,3	7,4	8,7	4,3	5	3,9	1,3	2,4	3,6	7,7	7,9	6,8	6,4	5,6	7	6,5	8	6,1
05-mar-2014	5,6	5,3	5,4	5,8	5,6	4,6	4,8	3,8	4,4	5,2	4,1	3,4	0	0,4	1,3	1,5	1,6	2,1	2,3	3,5	3,2	2,4	1	0,1
06-mar-2014	0	0	0	0	0	0,2	1,3	1,9	2,5	2,4	2,7	4,2	4,6	5,2	5,1	5	5,4	4,7	5,8	6	4,5	4,4	2,6	1,3
07-mar-2014	0	0,1	0	0	1	0,1	0,9	0	0	1	0,6	3,2	3,9	3,5	4,9	6,2	3,1	3,6	3,8	3	3,1	2,9	3,2	4,1
08-mar-2014	3,7	1,9	2,8	3,5	2,3	1,2	0	0	0	0	0	0	0,8	0	0,4	2,1	2,8	3,4	3,9	3,4	3,4	2,8	3,2	5,2
09-mar-2014	2,8	4,6	3,5	3,5	0,8	0	2,8	2,6	3,2	3,6	1,4	0	2,5	2,7	3,4	4,3	4,9	5,3	5,2	5,2	5,5	5,1	5,5	4,9
10-mar-2014	4,7	5,4	5,3	3,1	4,8	4	4	2,9	4,4	5	3	1,5	2,4	3,6	4,2	3,3	1,8	2,6	2,1	0	0,7	0,3	0	2,6
11-mar-2014	3,1	1,5	3,3	2,9	3	0	2,8	4,9	2,4	2,5	1,1	0	0,7	0,6	2,7	1,2	2,3	3,2	3,4	3,5	3,2	3,2	3,5	2,8
12-mar-2014	3,1	2,8	2,4	1,6	1,8	2,4	2,8	2,5	1,8	1,9	2,3	3	2,6	2,1	2,9	3	3,4	3,5	4,1	4,3	4,4	4,6	4,5	5,2
13-mar-2014	6,2	6,5	6	6,6	6,5	6	6,5	6,7	6,4	7,1	7,4	6,5	6	7,2	6,1	6,2	6	6,2	6,5	6,6	5,7	6,4	6,3	5,9
14-mar-2014	4,9	6,4	4,9	3,6	4,7	3,8	3,2	2,5	2,6	2,8	0	1,5	0	2,5	3,2	4	4,5	4,5	4,3	5,2	5,4	6,4	7	7,7
15-mar-2014	8,3	6,9	7,3	6,6	5,8	6,3	5,5	5,2	4,3	4,9	1,3	1,3	3	2,4	2,2	2,8	4,6	3,1	3,5	3,7	3,9	1,8	2,2	2
16-mar-2014	2,9	0	0,6	1	0	0,4	5	4,7	4,6	5,7	6,1	7	7,5	7	4,4	4,9	6,9	7,3	8,8	8,8	7,3	7	7,4	7,3
17-mar-2014	7,3	5,2	6,3	4,5	3,6	3,6	4,1	2,3	2,3	0,4	4,4	1,8	1,9	5,6	4,2	3,6	1,9	1,8	0,6	2,3	2,3	1,7	1,6	1,1
18-mar-2014	0	0	1	0	0	0	0	0	0	0,5	4,1	2,4	4,6	5,9	5,5	4,5	3,3	4,9	4,4	5,7	5,1	5,9	5	3,4
19-mar-2014	3,8	4,3	4,3	6,6	6	6,9	7,5	7,2	6,2	5,9	6,5	5,6	5,6	4,7	3,9	5,7	9,5	9,7	9,3	7,1	4,5	6,3	3,8	1,1
20-mar-2014	1,2	1,1	0	1,3	0,8	2,4	1,9	2,1	2,3	3,2	3	3,1	3,9	5,2	4	4,4	4,9	4,2	5,6	4,1	2	3,6	1,3	3,4
21-mar-2014	1,8	1,5	1,7	1,8	1,8	0,9	0	0,1	0	1,8	0,2	1,4	2,8	2,6	4	3,7	3,7	3,9	4,2	5,1	4,7	3	1,9	2,8
22-mar-2014	3,4	1,5	1,4	2,3	2,2	2,8	3,2	3,3	4,1	6	5,4	5	6,8	6,3	7	4,9	3,8	6,5	6,5	6,8	6,2	5	4,6	4
23-mar-2014	2,4	2,3	2,4	1,4	2,2	1,3	2	2,4	2,5	1,8	1,9	2,2	2,3	3	1,8	2	2,1	3,4	3,3	4	4,5	5,2	5	5,5
24-mar-2014	5	5,6	1,9	2,5	3,7	4,5	4,5	4,5	4	4,2	3,5	2,7	4,4	4,4	5,9	5,6	6,2	6,7	6,6	6,9	7,1	6,7	7,7	7,8
25-mar-2014	8,7	8,4	8,3	8,1	5,3	5,2	5,1	5,6	5,9	5,4	4,9	3,7	4,8	4,3	4,5	5,6	4,4	6,4	7	7,1	7,2	7,1	7,2	7,4
26-mar-2014	6,7	6,9	7,7	6,6	7	7,1	6,6	6,2	4,5	3,1	3,1	2,9	3	6,5	5,1	3,8	4,7	5,5	7,8	8,8	9,7	9,9	9,7	9,4
27-mar-2014	6,4	6,6	6,3	4,9	7,9	3,7	7,4	4,6	4,4	4,4	4	3,9	4,7	6,8	6,9	7,5	7,8	7,5	6,5	6,3	6,6	6,5	6,1	5,9
28-mar-2014	5,8	5,5	5,2	5,8	6	6,3	6,4	6,5	5,8	5,2	3,4	5,2	5,2	5,8	6,1	6,2	6,5	5,9	5,8	6,2	5,6	6,2	5,8	6,3
29-mar-2014	6,5	5,5	6,1	6,6	6,1	6,7	6,6	4,6	5,6	3,6	3,3	1	4,4	4,3	4,6	4,5	4,6	4,9	4,4	3,7	3,6	3,3	4,5	5,3
30-mar-2014	5,8	7,3	7,8	7,9	5,8	6,4	6,2	7,7	6,7	9,5	7,4	7,1	6,9	7,4	6,2	6	7,1	7,8	6,8	7	8	7,8	7,8	6,3
31-mar-2014	3,9	6,8	6,3	4,7	5,3	4,1	5,2	3,8	2,7	3,6	0	0	0,1	0	0,9	0,6	2	0,6	3,4	6,2	4,6	4,5	3,4	2,8
01-abr-2014	2,2	2,3	2,2	2,7	2,1	3	2,7	2,7	2,3	2,8	2,5	3	4,7	4,6	5,6	5,9	5,7	6,3	6,3	3,3	3,6	4,1	1,6	6,7
